trip_id,user_id,driver_id,city,state,request_time,pickup_time,dropoff_time,distance_km,base_fare,surge_multiplier,surge_amount,discount,tolls,fare_total,ride_category,payment_method,status,wait_time_min,trip_time_min,rating,vehicle
4974,user_220,driver_158,Belo Horizonte,RJ,2024-03-26 08:57:00,2024-03-26 09:07:00,2024-03-26 09:38:00,8.62,15.23,1.0,0.0,2.56,4.85,17.52,Uber Black,Pix,Concluída,10,31,5.0,Argo
4975,user_554,driver_418,Belo Horizonte,BA,2024-06-10 08:50:00,2024-06-10 08:58:00,2024-06-10 09:24:00,28.98,67.99,2.0,67.99,0.79,9.19,144.38,UberX,Cartão,Concluída,8,26,4.1,Civic
4976,user_352,driver_227,Curitiba,PE,2024-04-07 05:51:00,2024-04-07 06:01:00,2024-04-07 06:13:00,6.23,16.94,1.5,8.47,1.29,3.17,27.29,Uber Black,Cartão,Concluída,10,12,3.9,Onix
4977,user_712,driver_76,Brasília,SP,2024-10-29 11:55:00,2024-10-29 12:09:00,2024-10-29 12:15:00,7.8,15.76,1.5,7.88,2.47,2.18,23.35,Uber Comfort,Dinheiro,Cancelada,14,6,4.6,Civic
4978,user_728,driver_372,Curitiba,MG,2024-02-07 12:17:00,2024-02-07 12:22:00,2024-02-07 13:13:00,18.9,35.8,2.0,35.8,0.67,1.91,72.84,Uber Black,Dinheiro,Concluída,5,51,3.0,Onix
4979,user_976,driver_367,Porto Alegre,RS,2024-06-02 20:10:00,2024-06-02 20:15:00,2024-06-02 20:48:00,9.14,20.57,1.0,0.0,4.52,6.5,22.55,UberX,Dinheiro,Concluída,5,33,4.7,Corolla
4980,user_482,driver_179,Salvador,MG,2024-02-16 02:10:00,2024-02-16 02:21:00,2024-02-16 03:12:00,23.47,55.94,1.0,0.0,0.88,8.84,63.9,Uber Black,Pix,Concluída,11,51,4.9,Gol
4981,user_910,driver_316,Porto Alegre,PE,2024-08-19 04:08:00,2024-08-19 04:10:00,2024-08-19 04:28:00,6.51,14.61,1.0,0.0,4.45,2.5,12.66,Uber Black,Dinheiro,Cancelada,2,18,4.6,Gol
4982,user_276,driver_195,Porto Alegre,MG,2024-03-22 13:21:00,2024-03-22 13:33:00,2024-03-22 14:20:00,15.41,24.98,2.0,24.98,0.5,2.66,52.12,Uber Comfort,Dinheiro,Concluída,12,47,3.7,Kwid
4983,user_728,driver_207,Brasília,RJ,2024-02-27 07:57:00,2024-02-27 08:03:00,2024-02-27 08:51:00,13.29,38.56,1.0,0.0,1.57,6.21,43.2,UberX,Cartão,Concluída,6,48,3.4,Renegade
4984,user_241,driver_206,Brasília,BA,2024-02-11 14:27:00,2024-02-11 14:35:00,2024-02-11 14:49:00,2.96,6.29,1.0,0.0,4.49,7.59,9.39,Uber Black,Cartão,Concluída,8,14,3.5,Kwid
4985,user_750,driver_32,Curitiba,PE,2024-11-12 06:41:00,2024-11-12 06:55:00,2024-11-12 07:32:00,7.63,12.48,1.5,6.24,4.16,4.06,18.62,Uber Comfort,Cartão,Em andamento,14,37,4.9,Kwid
4986,user_414,driver_372,Curitiba,DF,2024-03-28 23:13:00,2024-03-28 23:21:00,2024-03-28 23:35:00,12.72,21.83,1.0,0.0,2.3,6.34,25.87,Uber Comfort,Pix,Concluída,8,14,4.0,Corolla
4987,user_496,driver_186,Porto Alegre,SP,2024-04-19 18:45:00,2024-04-19 19:00:00,2024-04-19 19:05:00,10.25,19.95,2.0,19.95,1.04,3.63,42.49,Uber Black,Cartão,Concluída,15,5,4.4,Onix
4988,user_1090,driver_566,Belo Horizonte,MG,2024-07-18 10:06:00,2024-07-18 10:15:00,2024-07-18 10:41:00,22.68,51.64,2.0,51.64,0.65,6.76,109.39,UberX,Cartão,Cancelada,9,26,3.9,Renegade
4989,user_125,driver_237,Salvador,MG,2024-04-09 03:36:00,2024-04-09 03:50:00,2024-04-09 04:05:00,9.87,26.14,1.5,13.07,3.19,6.11,42.13,UberX,Cartão,Em andamento,14,15,4.5,Kwid
4990,user_489,driver_569,Salvador,PR,2024-01-21 10:17:00,2024-01-21 10:31:00,2024-01-21 11:25:00,8.69,23.3,1.0,0.0,3.15,1.23,21.38,Uber Black,Cartão,Concluída,14,54,3.1,Compass
4991,user_899,driver_434,Belo Horizonte,DF,2024-07-05 18:25:00,2024-07-05 18:39:00,2024-07-05 19:38:00,17.66,46.97,1.0,0.0,2.82,7.76,51.91,Uber Comfort,Cartão,Concluída,14,59,3.4,Civic
4992,user_943,driver_47,Belo Horizonte,PR,2024-06-22 13:21:00,2024-06-22 13:23:00,2024-06-22 14:11:00,19.41,38.59,2.0,38.59,3.71,6.56,80.03,Uber Black,Dinheiro,Concluída,2,48,4.6,Argo
4993,user_886,driver_310,Recife,PR,2024-04-08 18:06:00,2024-04-08 18:15:00,2024-04-08 18:32:00,20.98,53.12,1.0,0.0,0.67,1.35,53.8,Uber Comfort,Pix,Cancelada,9,17,3.6,Civic
4994,user_295,driver_285,Porto Alegre,PE,2024-02-18 23:25:00,2024-02-18 23:27:00,2024-02-19 00:17:00,4.27,9.72,1.0,0.0,2.41,2.72,10.03,UberX,Cartão,Concluída,2,50,4.4,Kwid
4995,user_961,driver_482,Rio de Janeiro,SP,2024-08-27 02:09:00,2024-08-27 02:22:00,2024-08-27 03:15:00,18.11,34.18,1.0,0.0,2.99,7.95,39.14,Uber Comfort,Cartão,Concluída,13,53,4.3,Renegade
4996,user_592,driver_563,Belo Horizonte,DF,2024-09-30 19:37:00,2024-09-30 19:51:00,2024-09-30 20:10:00,7.33,13.63,1.5,6.82,2.3,1.13,19.28,Uber Comfort,Dinheiro,Concluída,14,19,4.9,Onix
4997,user_791,driver_353,Recife,PE,2024-06-21 09:23:00,2024-06-21 09:38:00,2024-06-21 10:08:00,7.79,20.49,1.5,10.24,1.5,8.7,37.93,UberX,Dinheiro,Cancelada,15,30,4.2,Corolla
4998,user_385,driver_206,Salvador,PR,2024-12-22 11:07:00,2024-12-22 11:19:00,2024-12-22 12:09:00,1.6,4.28,2.0,4.28,4.08,5.82,10.3,Uber Black,Pix,Concluída,12,50,3.2,Compass
4999,user_336,driver_565,São Paulo,DF,2024-12-19 02:16:00,2024-12-19 02:21:00,2024-12-19 03:07:00,5.13,8.52,2.0,8.52,2.79,4.96,19.21,Uber Black,Dinheiro,Concluída,5,46,4.8,Civic
5000,user_560,driver_125,Salvador,RJ,2024-11-24 11:03:00,2024-11-24 11:13:00,2024-11-24 12:10:00,25.69,63.78,1.0,0.0,3.39,3.56,63.95,Uber Black,Cartão,Concluída,10,57,3.9,Renegade
5001,user_259,driver_395,Salvador,SP,2024-11-01 00:04:00,2024-11-01 00:14:00,2024-11-01 01:02:00,14.39,25.19,1.5,12.6,1.93,0.43,36.29,Uber Black,Pix,Cancelada,10,48,4.7,Creta
5002,user_85,driver_451,Curitiba,RJ,2024-07-31 21:05:00,2024-07-31 21:10:00,2024-07-31 21:39:00,6.12,17.34,2.0,17.34,4.3,0.52,30.9,Uber Black,Dinheiro,Cancelada,5,29,4.2,Corolla
5003,user_930,driver_377,Porto Alegre,RS,2024-02-20 21:19:00,2024-02-20 21:20:00,2024-02-20 21:37:00,24.68,47.62,2.0,47.62,2.85,5.89,98.28,Uber Black,Pix,Concluída,1,17,3.4,Kwid
5004,user_230,driver_81,Rio de Janeiro,MG,2024-03-04 00:00:00,2024-03-04 00:03:00,2024-03-04 00:50:00,26.67,42.03,1.0,0.0,2.13,3.72,43.62,Uber Black,Dinheiro,Concluída,3,47,3.3,Corolla
5005,user_315,driver_488,Rio de Janeiro,RJ,2024-08-30 00:05:00,2024-08-30 00:14:00,2024-08-30 01:10:00,17.16,42.26,1.5,21.13,2.98,0.07,60.48,Uber Comfort,Cartão,Concluída,9,56,4.1,Gol
5006,user_631,driver_394,Curitiba,DF,2024-04-27 07:36:00,2024-04-27 07:46:00,2024-04-27 08:42:00,10.74,20.95,1.0,0.0,3.42,1.72,19.25,Uber Comfort,Dinheiro,Concluída,10,56,4.0,Renegade
5007,user_1197,driver_596,Porto Alegre,RS,2024-01-24 18:24:00,2024-01-24 18:28:00,2024-01-24 18:35:00,18.0,31.07,1.0,0.0,1.87,9.43,38.63,Uber Black,Cartão,Cancelada,4,7,5.0,Gol
5008,user_87,driver_152,Brasília,DF,2024-02-01 09:11:00,2024-02-01 09:13:00,2024-02-01 09:54:00,3.37,5.22,1.0,0.0,2.88,4.65,6.99,UberX,Cartão,Concluída,2,41,4.7,HB20
5009,user_697,driver_103,Brasília,PR,2024-10-21 04:31:00,2024-10-21 04:33:00,2024-10-21 04:51:00,12.66,26.7,1.0,0.0,3.82,3.5,26.38,UberX,Pix,Concluída,2,18,3.0,Kwid
5010,user_1174,driver_399,Brasília,SP,2024-02-17 09:41:00,2024-02-17 09:55:00,2024-02-17 10:25:00,1.31,2.27,1.5,1.14,3.28,1.05,1.18,Uber Black,Pix,Cancelada,14,30,4.7,Gol
5011,user_834,driver_5,Brasília,MG,2024-10-15 20:16:00,2024-10-15 20:27:00,2024-10-15 20:32:00,17.22,49.17,2.0,49.17,0.11,4.6,102.83,Uber Comfort,Dinheiro,Concluída,11,5,3.0,Renegade
5012,user_891,driver_150,Salvador,MG,2024-02-04 03:28:00,2024-02-04 03:36:00,2024-02-04 03:42:00,17.09,32.97,1.0,0.0,0.97,1.03,33.03,UberX,Pix,Cancelada,8,6,4.2,Onix
5013,user_530,driver_145,São Paulo,PR,2024-08-30 23:22:00,2024-08-30 23:30:00,2024-08-31 00:27:00,23.74,68.23,1.0,0.0,1.57,1.77,68.43,Uber Comfort,Dinheiro,Concluída,8,57,4.0,Compass
5014,user_851,driver_44,Brasília,RJ,2024-03-16 20:19:00,2024-03-16 20:28:00,2024-03-16 20:50:00,12.76,25.9,1.0,0.0,1.25,5.6,30.25,Uber Black,Dinheiro,Concluída,9,22,3.1,Creta
5015,user_925,driver_432,São Paulo,MG,2024-05-09 09:06:00,2024-05-09 09:09:00,2024-05-09 09:55:00,7.37,14.04,2.0,14.04,4.24,5.38,29.22,Uber Comfort,Cartão,Concluída,3,46,4.9,Argo
5016,user_268,driver_109,São Paulo,RJ,2024-01-13 03:26:00,2024-01-13 03:31:00,2024-01-13 03:52:00,12.58,26.35,1.0,0.0,4.12,8.84,31.07,UberX,Pix,Concluída,5,21,4.7,Argo
5017,user_538,driver_541,Belo Horizonte,PR,2024-11-11 06:52:00,2024-11-11 07:06:00,2024-11-11 07:59:00,15.78,25.1,1.0,0.0,0.53,0.44,25.01,UberX,Dinheiro,Concluída,14,53,4.1,Argo
5018,user_1032,driver_220,São Paulo,SP,2024-08-18 07:00:00,2024-08-18 07:15:00,2024-08-18 07:52:00,9.07,23.53,1.0,0.0,3.48,1.69,21.74,UberX,Cartão,Concluída,15,37,4.8,Creta
5019,user_774,driver_117,Belo Horizonte,SP,2024-01-08 16:40:00,2024-01-08 16:44:00,2024-01-08 17:12:00,5.46,15.49,1.5,7.75,2.31,3.83,24.76,Uber Black,Cartão,Concluída,4,28,4.6,Renegade
5020,user_579,driver_139,Rio de Janeiro,PR,2024-03-13 07:25:00,2024-03-13 07:26:00,2024-03-13 07:35:00,3.33,5.05,1.0,0.0,2.01,2.72,5.76,UberX,Dinheiro,Concluída,1,9,3.7,Argo
5021,user_831,driver_58,Curitiba,PE,2024-05-28 04:34:00,2024-05-28 04:41:00,2024-05-28 05:22:00,22.68,66.69,2.0,66.69,1.93,5.11,136.56,Uber Comfort,Dinheiro,Em andamento,7,41,3.2,Renegade
5022,user_897,driver_241,Recife,RS,2024-12-05 12:13:00,2024-12-05 12:17:00,2024-12-05 12:34:00,28.03,64.89,1.0,0.0,2.61,4.26,66.54,Uber Black,Cartão,Concluída,4,17,3.9,Argo
5023,user_845,driver_290,Salvador,RS,2024-10-02 10:13:00,2024-10-02 10:19:00,2024-10-02 11:05:00,17.0,32.44,1.0,0.0,4.31,5.27,33.4,Uber Comfort,Pix,Concluída,6,46,3.9,Civic
5024,user_618,driver_474,Curitiba,BA,2024-11-04 09:22:00,2024-11-04 09:27:00,2024-11-04 09:48:00,1.37,3.43,1.0,0.0,0.25,3.82,7.0,Uber Black,Pix,Concluída,5,21,3.0,Kwid
5025,user_553,driver_566,Recife,PR,2024-05-01 05:37:00,2024-05-01 05:47:00,2024-05-01 06:38:00,17.44,41.71,1.0,0.0,4.7,1.73,38.74,Uber Comfort,Cartão,Concluída,10,51,3.7,Kwid
5026,user_548,driver_234,Rio de Janeiro,MG,2024-06-27 18:48:00,2024-06-27 19:00:00,2024-06-27 19:56:00,14.67,36.2,1.0,0.0,4.45,6.55,38.3,Uber Comfort,Pix,Concluída,12,56,3.8,Civic
5027,user_59,driver_530,Recife,BA,2024-06-27 23:19:00,2024-06-27 23:26:00,2024-06-28 00:01:00,18.52,38.05,1.0,0.0,2.38,5.35,41.02,UberX,Pix,Cancelada,7,35,3.1,Argo
5028,user_767,driver_484,Porto Alegre,SP,2024-09-04 10:50:00,2024-09-04 10:54:00,2024-09-04 11:00:00,15.31,44.97,2.0,44.97,4.96,8.05,93.03,Uber Black,Cartão,Concluída,4,6,4.9,Creta
5029,user_603,driver_563,Porto Alegre,PE,2024-04-19 00:37:00,2024-04-19 00:43:00,2024-04-19 01:23:00,16.3,34.12,1.0,0.0,1.56,8.26,40.82,Uber Comfort,Dinheiro,Concluída,6,40,3.2,Creta
5030,user_932,driver_570,Porto Alegre,MG,2024-09-24 10:31:00,2024-09-24 10:39:00,2024-09-24 11:13:00,29.81,51.28,1.0,0.0,4.23,3.15,50.2,Uber Black,Dinheiro,Cancelada,8,34,3.7,HB20
5031,user_1085,driver_273,Belo Horizonte,SP,2024-01-27 18:39:00,2024-01-27 18:44:00,2024-01-27 19:16:00,4.4,7.63,1.0,0.0,0.47,2.5,9.66,Uber Black,Cartão,Concluída,5,32,5.0,Kwid
5032,user_196,driver_371,Belo Horizonte,BA,2024-03-28 19:25:00,2024-03-28 19:33:00,2024-03-28 20:01:00,1.74,4.65,1.0,0.0,2.99,5.12,6.78,Uber Comfort,Cartão,Cancelada,8,28,4.5,Onix
5033,user_1054,driver_375,Curitiba,DF,2024-08-31 06:23:00,2024-08-31 06:24:00,2024-08-31 06:50:00,17.87,38.42,1.5,19.21,0.82,0.49,57.3,Uber Comfort,Cartão,Concluída,1,26,3.4,Onix
5034,user_768,driver_20,Recife,PR,2024-12-23 16:19:00,2024-12-23 16:31:00,2024-12-23 16:38:00,20.33,46.93,1.5,23.46,0.41,3.15,73.13,UberX,Cartão,Concluída,12,7,4.4,Renegade
5035,user_319,driver_120,Salvador,BA,2024-02-01 16:07:00,2024-02-01 16:08:00,2024-02-01 17:05:00,9.15,23.53,1.5,11.77,0.47,8.87,43.7,UberX,Pix,Concluída,1,57,4.0,Creta
5036,user_374,driver_275,Belo Horizonte,RJ,2024-11-18 00:58:00,2024-11-18 00:59:00,2024-11-18 01:51:00,20.82,45.69,1.0,0.0,2.6,5.31,48.4,UberX,Dinheiro,Em andamento,1,52,4.1,Creta
5037,user_432,driver_65,Porto Alegre,RJ,2024-09-01 20:40:00,2024-09-01 20:51:00,2024-09-01 21:12:00,26.96,75.44,1.0,0.0,0.92,2.16,76.68,Uber Black,Dinheiro,Concluída,11,21,3.1,HB20
5038,user_1178,driver_262,Recife,MG,2024-05-31 12:15:00,2024-05-31 12:29:00,2024-05-31 13:26:00,24.0,52.11,1.5,26.05,0.93,1.57,78.8,UberX,Cartão,Concluída,14,57,3.4,HB20
5039,user_66,driver_266,São Paulo,PE,2024-09-25 20:56:00,2024-09-25 21:11:00,2024-09-25 21:57:00,1.69,3.63,1.0,0.0,0.56,0.83,3.9,Uber Black,Pix,Concluída,15,46,3.1,Compass
5040,user_925,driver_239,São Paulo,RS,2024-10-03 06:38:00,2024-10-03 06:53:00,2024-10-03 07:11:00,8.2,17.05,2.0,17.05,3.35,4.03,34.78,UberX,Pix,Concluída,15,18,4.4,Compass
5041,user_161,driver_276,Curitiba,RS,2024-10-31 21:51:00,2024-10-31 21:52:00,2024-10-31 21:57:00,4.85,12.95,1.0,0.0,0.53,2.49,14.91,Uber Comfort,Cartão,Concluída,1,5,4.1,Gol
5042,user_667,driver_82,Salvador,MG,2024-03-15 01:32:00,2024-03-15 01:33:00,2024-03-15 02:07:00,17.79,28.15,1.0,0.0,3.92,8.59,32.82,Uber Black,Cartão,Cancelada,1,34,4.5,Compass
5043,user_1104,driver_113,São Paulo,RS,2024-03-14 07:41:00,2024-03-14 07:50:00,2024-03-14 08:17:00,11.9,18.87,2.0,18.87,3.63,3.68,37.79,Uber Black,Pix,Concluída,9,27,3.4,Renegade
5044,user_1099,driver_512,Salvador,MG,2024-06-23 22:44:00,2024-06-23 22:45:00,2024-06-23 22:57:00,11.35,32.05,1.0,0.0,3.23,9.19,38.01,Uber Black,Dinheiro,Concluída,1,12,4.0,Gol
5045,user_746,driver_332,Recife,DF,2024-05-20 00:03:00,2024-05-20 00:18:00,2024-05-20 00:24:00,18.06,39.91,1.5,19.95,4.49,0.11,55.48,Uber Black,Pix,Concluída,15,6,4.7,Corolla
5046,user_1087,driver_205,Rio de Janeiro,BA,2024-03-09 08:47:00,2024-03-09 08:56:00,2024-03-09 09:02:00,22.54,42.11,1.0,0.0,4.15,4.67,42.63,Uber Comfort,Dinheiro,Cancelada,9,6,4.6,Gol
5047,user_921,driver_535,Recife,PR,2024-06-12 23:58:00,2024-06-13 00:13:00,2024-06-13 00:54:00,28.71,49.79,1.5,24.89,2.76,0.31,72.23,Uber Black,Dinheiro,Cancelada,15,41,4.4,Renegade
5048,user_778,driver_366,Salvador,MG,2024-11-03 21:27:00,2024-11-03 21:40:00,2024-11-03 22:28:00,4.83,10.78,2.0,10.78,1.29,8.15,28.42,Uber Comfort,Cartão,Em andamento,13,48,4.1,Onix
5049,user_364,driver_274,Curitiba,BA,2024-05-24 13:44:00,2024-05-24 13:50:00,2024-05-24 14:42:00,24.07,47.1,2.0,47.1,2.83,6.93,98.3,Uber Comfort,Pix,Cancelada,6,52,3.2,HB20
5050,user_646,driver_583,Rio de Janeiro,PR,2024-04-28 22:16:00,2024-04-28 22:21:00,2024-04-28 23:04:00,12.45,35.8,1.0,0.0,0.91,4.78,39.67,Uber Black,Dinheiro,Concluída,5,43,4.8,Compass
5051,user_732,driver_155,Brasília,SP,2024-10-26 17:49:00,2024-10-26 18:01:00,2024-10-26 18:39:00,16.18,37.42,2.0,37.42,4.37,9.75,80.22,UberX,Pix,Concluída,12,38,4.4,Kwid
5052,user_21,driver_462,São Paulo,PE,2024-07-25 17:46:00,2024-07-25 17:48:00,2024-07-25 18:24:00,15.19,44.77,2.0,44.77,2.69,4.97,91.82,Uber Comfort,Dinheiro,Cancelada,2,36,3.5,Onix
5053,user_922,driver_165,São Paulo,SP,2024-03-24 03:14:00,2024-03-24 03:24:00,2024-03-24 04:03:00,27.08,48.61,1.0,0.0,4.13,9.22,53.7,Uber Comfort,Dinheiro,Concluída,10,39,3.9,Onix
5054,user_744,driver_419,São Paulo,SP,2024-08-30 17:55:00,2024-08-30 17:58:00,2024-08-30 18:15:00,5.64,16.17,1.0,0.0,0.59,4.35,19.93,UberX,Cartão,Concluída,3,17,3.6,HB20
5055,user_759,driver_106,São Paulo,PE,2024-11-05 09:53:00,2024-11-05 09:56:00,2024-11-05 10:04:00,23.16,41.23,1.0,0.0,0.08,9.23,50.38,UberX,Cartão,Concluída,3,8,4.8,Argo
5056,user_1188,driver_63,Brasília,RS,2024-05-19 08:09:00,2024-05-19 08:10:00,2024-05-19 08:27:00,22.87,58.16,1.5,29.08,0.56,9.55,96.23,Uber Black,Cartão,Concluída,1,17,5.0,Argo
5057,user_302,driver_472,Brasília,PE,2024-10-14 10:36:00,2024-10-14 10:51:00,2024-10-14 11:25:00,10.82,20.95,1.0,0.0,1.84,7.65,26.76,UberX,Pix,Concluída,15,34,3.5,Gol
5058,user_499,driver_403,Rio de Janeiro,PE,2024-05-21 23:45:00,2024-05-21 23:47:00,2024-05-22 00:03:00,2.05,4.62,1.0,0.0,2.87,2.98,4.73,UberX,Pix,Concluída,2,16,4.9,Kwid
5059,user_834,driver_283,Recife,MG,2024-06-05 12:18:00,2024-06-05 12:32:00,2024-06-05 12:52:00,16.61,44.55,1.0,0.0,2.61,6.79,48.73,Uber Comfort,Dinheiro,Concluída,14,20,4.2,Argo
5060,user_880,driver_183,São Paulo,RS,2024-01-19 06:18:00,2024-01-19 06:25:00,2024-01-19 07:08:00,27.27,64.41,1.0,0.0,4.93,2.6,62.08,UberX,Cartão,Concluída,7,43,3.9,Compass
5061,user_338,driver_399,Curitiba,PR,2024-05-15 07:58:00,2024-05-15 08:01:00,2024-05-15 08:15:00,2.49,5.19,1.0,0.0,1.03,9.93,14.09,Uber Black,Cartão,Concluída,3,14,5.0,Creta
5062,user_189,driver_176,São Paulo,PR,2024-08-11 15:04:00,2024-08-11 15:12:00,2024-08-11 16:04:00,9.37,18.39,2.0,18.39,0.41,3.35,39.72,Uber Black,Cartão,Concluída,8,52,3.9,Corolla
5063,user_372,driver_202,Brasília,BA,2024-07-12 04:27:00,2024-07-12 04:30:00,2024-07-12 05:04:00,15.86,39.81,1.5,19.91,4.93,8.02,62.81,UberX,Dinheiro,Concluída,3,34,3.2,Gol
5064,user_989,driver_275,Belo Horizonte,DF,2024-08-30 20:47:00,2024-08-30 20:55:00,2024-08-30 21:42:00,29.98,86.41,1.5,43.2,4.29,8.59,133.91,UberX,Cartão,Cancelada,8,47,3.1,Argo
5065,user_697,driver_68,Porto Alegre,DF,2024-07-27 06:55:00,2024-07-27 07:07:00,2024-07-27 07:29:00,9.95,18.7,2.0,18.7,4.19,5.03,38.24,Uber Black,Dinheiro,Cancelada,12,22,3.1,Onix
5066,user_1042,driver_126,Belo Horizonte,MG,2024-01-03 14:45:00,2024-01-03 14:56:00,2024-01-03 15:43:00,6.16,16.66,1.0,0.0,4.81,5.67,17.52,Uber Black,Dinheiro,Concluída,11,47,4.8,Kwid
5067,user_309,driver_432,Belo Horizonte,PE,2024-12-25 18:19:00,2024-12-25 18:23:00,2024-12-25 19:08:00,9.69,17.47,1.0,0.0,1.54,8.59,24.52,Uber Black,Cartão,Em andamento,4,45,3.3,Compass
5068,user_637,driver_356,Porto Alegre,PE,2024-06-17 15:07:00,2024-06-17 15:16:00,2024-06-17 15:30:00,7.18,17.13,1.5,8.56,1.07,8.9,33.52,UberX,Pix,Concluída,9,14,4.5,Creta
5069,user_237,driver_398,Recife,BA,2024-03-18 05:04:00,2024-03-18 05:09:00,2024-03-18 05:26:00,12.61,34.03,1.5,17.02,2.39,7.66,56.32,Uber Comfort,Dinheiro,Concluída,5,17,3.6,Corolla
5070,user_1147,driver_220,Belo Horizonte,PR,2024-05-05 18:00:00,2024-05-05 18:11:00,2024-05-05 18:36:00,7.26,16.93,1.0,0.0,2.03,8.36,23.26,Uber Black,Pix,Concluída,11,25,3.6,Onix
5071,user_156,driver_116,Belo Horizonte,DF,2024-04-30 12:19:00,2024-04-30 12:30:00,2024-04-30 13:02:00,23.29,61.83,2.0,61.83,2.56,9.5,130.6,Uber Black,Pix,Concluída,11,32,3.8,Gol
5072,user_872,driver_312,Recife,RS,2024-11-16 22:37:00,2024-11-16 22:51:00,2024-11-16 23:47:00,4.72,11.73,1.0,0.0,0.87,4.81,15.67,Uber Comfort,Cartão,Cancelada,14,56,5.0,Corolla
5073,user_743,driver_535,São Paulo,DF,2024-03-18 23:48:00,2024-03-19 00:00:00,2024-03-19 00:17:00,6.5,10.88,1.0,0.0,2.86,4.35,12.37,Uber Black,Dinheiro,Concluída,12,17,3.9,Corolla
5074,user_542,driver_57,Recife,MG,2024-08-31 22:50:00,2024-08-31 22:51:00,2024-08-31 23:12:00,1.31,2.86,1.5,1.43,3.3,6.77,7.76,Uber Black,Dinheiro,Concluída,1,21,3.6,Argo
5075,user_625,driver_146,Belo Horizonte,MG,2024-12-17 14:37:00,2024-12-17 14:38:00,2024-12-17 14:55:00,11.64,30.44,1.0,0.0,3.24,5.87,33.07,Uber Comfort,Pix,Concluída,1,17,3.7,Civic
5076,user_1027,driver_441,Brasília,SP,2024-01-15 10:27:00,2024-01-15 10:41:00,2024-01-15 11:31:00,23.49,68.75,1.0,0.0,2.67,3.95,70.03,Uber Comfort,Pix,Concluída,14,50,4.1,Argo
5077,user_1134,driver_39,Belo Horizonte,PE,2024-06-18 01:33:00,2024-06-18 01:41:00,2024-06-18 02:20:00,16.18,38.02,1.0,0.0,0.12,3.39,41.29,Uber Comfort,Cartão,Concluída,8,39,4.7,Corolla
5078,user_1159,driver_113,Rio de Janeiro,PE,2024-09-07 12:11:00,2024-09-07 12:21:00,2024-09-07 12:41:00,8.16,13.6,1.5,6.8,2.51,3.71,21.6,Uber Black,Dinheiro,Concluída,10,20,4.7,Corolla
5079,user_473,driver_459,Recife,RS,2024-01-04 05:35:00,2024-01-04 05:46:00,2024-01-04 05:58:00,18.65,30.81,1.0,0.0,1.34,3.98,33.45,Uber Black,Dinheiro,Concluída,11,12,4.2,Onix
5080,user_417,driver_450,Rio de Janeiro,DF,2024-04-07 13:08:00,2024-04-07 13:16:00,2024-04-07 13:58:00,15.0,39.85,1.0,0.0,1.25,3.52,42.12,Uber Black,Dinheiro,Concluída,8,42,3.7,Corolla
5081,user_604,driver_289,Recife,RJ,2024-07-21 04:47:00,2024-07-21 04:59:00,2024-07-21 05:14:00,7.09,20.88,1.0,0.0,1.16,1.6,21.32,UberX,Pix,Concluída,12,15,4.8,Argo
5082,user_301,driver_254,Brasília,DF,2024-08-12 13:22:00,2024-08-12 13:26:00,2024-08-12 13:53:00,6.66,16.61,1.0,0.0,4.71,5.8,17.7,Uber Comfort,Dinheiro,Cancelada,4,27,3.1,Kwid
5083,user_610,driver_430,São Paulo,DF,2024-01-12 01:40:00,2024-01-12 01:55:00,2024-01-12 02:14:00,9.18,15.68,1.0,0.0,2.25,2.71,16.14,UberX,Cartão,Concluída,15,19,3.7,Gol
5084,user_734,driver_547,Belo Horizonte,SP,2024-08-21 13:02:00,2024-08-21 13:03:00,2024-08-21 13:08:00,26.78,41.52,1.5,20.76,3.78,3.84,62.34,Uber Black,Cartão,Concluída,1,5,4.5,Civic
5085,user_713,driver_34,Brasília,DF,2024-03-12 15:07:00,2024-03-12 15:22:00,2024-03-12 15:42:00,28.57,83.41,1.0,0.0,1.55,7.11,88.97,UberX,Pix,Concluída,15,20,3.2,Creta
5086,user_663,driver_511,Belo Horizonte,SP,2024-10-29 01:44:00,2024-10-29 01:52:00,2024-10-29 02:46:00,4.37,8.62,1.0,0.0,2.02,9.23,15.83,UberX,Dinheiro,Concluída,8,54,3.4,Creta
5087,user_1040,driver_242,Salvador,PE,2024-08-05 21:00:00,2024-08-05 21:03:00,2024-08-05 21:29:00,5.4,14.6,2.0,14.6,4.92,2.48,26.76,UberX,Cartão,Cancelada,3,26,4.6,Onix
5088,user_184,driver_300,Porto Alegre,DF,2024-01-25 06:14:00,2024-01-25 06:19:00,2024-01-25 06:46:00,12.22,22.63,1.5,11.31,2.88,9.51,40.57,Uber Comfort,Pix,Concluída,5,27,3.6,Corolla
5089,user_495,driver_361,Brasília,RJ,2024-02-08 01:10:00,2024-02-08 01:11:00,2024-02-08 02:02:00,25.36,44.39,1.0,0.0,3.66,0.93,41.66,UberX,Cartão,Concluída,1,51,4.5,Creta
5090,user_688,driver_517,Brasília,PE,2024-10-12 14:45:00,2024-10-12 14:58:00,2024-10-12 15:50:00,10.83,18.75,1.0,0.0,1.12,4.71,22.34,Uber Black,Pix,Concluída,13,52,4.2,Corolla
